household_id,village,monthly_income,house_condition,num_dependents
2566,Village A,3182504.8381805494,average,1
2567,Village C,4298547.034983285,average,4
2568,Village B,9762287.801763397,poor,5
2569,Village B,6574277.108006947,good,0
2570,Village A,4577918.785170651,poor,2
2571,Village C,4757743.748111634,poor,4
2572,Village B,6814975.172442944,poor,0
2573,Village A,6325740.860209261,poor,4
2574,Village C,5151198.978901874,poor,1
2575,Village B,5207119.884478848,poor,4
2576,Village B,2040303.0391240562,average,1
2577,Village C,1619978.899862127,average,1
2578,Village C,4646355.4484529905,average,0
2579,Village C,3733429.6293077115,average,3
2580,Village C,6172158.068680727,poor,5
2581,Village A,5394359.487611252,good,4
2582,Village C,3454451.2130112406,poor,2
2583,Village B,5326396.918992715,average,1
2584,Village B,4163534.428890154,poor,3
2585,Village A,9133202.756028058,good,1
2586,Village B,5772484.597925914,average,3
2587,Village B,1878786.0259341425,poor,3
2588,Village C,8641030.200439163,average,2
2589,Village B,3733701.9920855,poor,3
2590,Village A,3050526.0184396617,average,2
2591,Village C,9287373.305087041,average,0
2592,Village C,5691673.315591128,poor,1
2593,Village A,6401532.014410971,poor,2
2594,Village C,6466120.2317443015,poor,5
2595,Village C,4588020.567524393,average,1
2596,Village A,3855189.459627359,poor,5
2597,Village C,4181485.0901245195,average,4
2598,Village A,8217732.558488067,good,5
2599,Village A,5407575.106413617,poor,0
2600,Village B,7625830.079432273,good,4
2601,Village B,4847109.745543003,average,4
2602,Village C,3489232.845312511,poor,3
2603,Village C,2115567.0522638913,poor,5
2604,Village A,6296006.37030808,average,3
2605,Village C,8388196.156823948,poor,5
2606,Village A,3228053.9835069985,poor,4
2607,Village A,6026745.13727604,poor,3
2608,Village C,2248768.5686384984,average,1
2609,Village A,3888606.6458762176,average,5
2610,Village B,5535873.570749095,average,5
2611,Village C,1543411.828659196,poor,3
2612,Village B,4963953.494541235,good,5
2613,Village C,3326599.0531657087,good,4
2614,Village A,6209518.451476548,poor,3
2615,Village C,4669198.71569294,poor,3
2616,Village B,6878878.038935166,good,2
2617,Village A,4440803.42651037,good,2
2618,Village C,2275240.9603409814,average,4
2619,Village C,2026079.8379274695,good,1
2620,Village C,1181980.9928840613,average,5
2621,Village B,6265915.665219978,poor,0
2622,Village B,10115461.838537987,average,5
2623,Village C,5870476.274370263,average,0
2624,Village A,8344093.764008682,good,4
2625,Village A,7267146.5815780405,poor,1
2626,Village B,3963327.980251828,average,1
2627,Village A,7530631.961981252,average,1
2628,Village B,4042850.6169749703,poor,2
2629,Village C,4082584.260923282,poor,4
2630,Village B,4582815.34812738,good,0
2631,Village B,4677603.95534574,poor,1
2632,Village C,6322738.926372295,average,4
2633,Village A,3658226.5282183895,good,5
2634,Village B,6778205.557165954,poor,0
2635,Village B,6749488.166062942,good,2
2636,Village C,5685927.06488897,average,3
2637,Village A,8879223.81721489,average,0
2638,Village B,7574785.297316616,poor,5
2639,Village C,7139458.580400929,good,0
2640,Village B,5132306.749086503,poor,0
2641,Village C,5703532.2756286515,poor,3
2642,Village A,6047614.7261755075,poor,1
2643,Village A,5026482.74705521,poor,5
2644,Village A,4248861.0793830585,average,3
2645,Village A,900000.0,good,0
2646,Village B,6435530.818249647,good,5
2647,Village B,7082894.433766709,poor,2
2648,Village A,2677762.287686328,poor,0
2649,Village A,6210337.299440984,average,2
2650,Village A,3816946.643364952,poor,4
2651,Village B,4266941.635185854,good,2
2652,Village A,7621521.054726708,good,0
2653,Village A,3018731.2195719723,good,3
2654,Village A,3015704.4226135598,poor,0
2655,Village C,8609668.731287995,average,0
2656,Village A,4708886.602927233,poor,4
2657,Village C,7493091.186462135,poor,1
2658,Village C,1802594.2763421312,average,0
2659,Village A,1962793.460818294,good,4
2660,Village C,3174110.9688431574,good,3
2661,Village A,4037078.4469346222,good,4
2662,Village B,2193426.806693776,good,4
2663,Village B,5738592.95286,poor,2
2664,Village B,5869188.3373135645,average,1
2665,Village B,3203714.244322925,poor,1
2666,Village C,3362802.6012183963,poor,5
2667,Village A,3626437.1322968774,average,3
2668,Village A,2670228.4022139176,average,5
2669,Village A,900000.0,average,4
2670,Village B,4829919.387710269,poor,3
2671,Village B,4139124.6145980465,poor,3
2672,Village A,4343708.310346853,poor,1
2673,Village B,2976392.9579824563,poor,1
2674,Village A,6620994.998300534,poor,1
2675,Village A,9850783.178834163,average,0
2676,Village A,3331830.287957689,good,4
2677,Village A,7799392.277944696,poor,3
2678,Village A,5733299.624294587,average,4
2679,Village A,5070839.783564867,poor,3
2680,Village A,4311754.526874337,good,3
2681,Village B,4833566.259532016,poor,5
2682,Village A,7299181.379397253,good,3
2683,Village A,2723838.0780869755,good,3
2684,Village B,4449986.537697097,good,2
2685,Village B,7498000.415645005,poor,2
2686,Village B,6967429.387055995,average,5
2687,Village A,2754828.122099513,poor,0
2688,Village C,4634816.24443791,poor,1
2689,Village C,6456015.695668055,poor,3
2690,Village B,6326856.238642193,good,4
2691,Village C,6950269.042486575,good,2
2692,Village B,5768571.776334596,poor,1
2693,Village A,6103906.295991568,average,0
2694,Village C,5685592.843854317,good,1
2695,Village A,8159466.155055782,average,3
2696,Village C,4156377.6411375636,poor,1
2697,Village A,5096382.325890434,average,3
2698,Village C,2970062.335364581,average,5
2699,Village A,2575956.466391175,average,2
2700,Village A,5649913.402116762,average,2
2701,Village C,3551627.4681162955,poor,3
2702,Village A,4884628.7942052875,poor,4
2703,Village A,8235498.621048419,poor,2
2704,Village A,8119875.404745642,poor,4
2705,Village C,9448089.5573766,average,3
2706,Village C,8275305.016798243,poor,5
2707,Village A,9806036.38357098,good,3
2708,Village A,5873059.335625122,poor,5
2709,Village C,3193958.8347108327,average,2
2710,Village C,2999214.861029039,good,4
2711,Village A,7792661.214883039,good,3
2712,Village A,5103253.00562084,good,2
2713,Village A,5252263.031692032,average,5
2714,Village B,3901857.8240923733,poor,3
2715,Village C,4141652.1207014346,good,5
2716,Village B,5767518.579553851,good,1
2717,Village C,2889553.0197519264,good,5
2718,Village C,5514276.931616191,average,1
2719,Village C,8022160.390270259,average,2
2720,Village C,900000.0,poor,3
2721,Village C,1917376.243845773,average,2
2722,Village C,6351219.923006116,poor,0
2723,Village C,7727935.747321727,poor,5
2724,Village B,4020214.5397206363,average,2
2725,Village A,1003518.7699109227,average,2
2726,Village A,7863848.347881503,poor,1
2727,Village B,3377869.6961709512,good,5
2728,Village B,4277507.314144775,good,1
2729,Village B,5638089.744639553,average,3
2730,Village B,3667133.256178485,average,2
2731,Village C,3247740.5456856103,good,5
2732,Village A,3284399.6148718223,poor,2
2733,Village C,8715857.121855367,average,3
2734,Village A,7319227.176850563,poor,4
2735,Village A,6149034.6812343635,poor,3
2736,Village B,900000.0,average,1
2737,Village C,6156383.790111174,average,1
2738,Village B,6048400.416818938,poor,2
2739,Village C,2443733.719629668,poor,1
2740,Village A,5517420.266947665,average,5
2741,Village B,7102984.992517378,average,3
2742,Village B,6138731.837187547,average,2
2743,Village A,3639661.196599548,poor,3
2744,Village A,5026529.286167947,average,3
2745,Village A,6460713.862402398,poor,2
2746,Village B,5118904.068435298,poor,4
2747,Village C,7508569.77821379,average,1
2748,Village B,5791363.113680217,average,0
2749,Village C,6505845.330575662,poor,0
2750,Village B,6642801.29398352,poor,0
2751,Village B,2866634.593388274,average,1
2752,Village A,5099972.070713358,poor,4
2753,Village C,4335291.05296207,poor,3
2754,Village B,7087691.989614157,poor,2
2755,Village B,5926466.093408049,poor,4
2756,Village A,4623575.075788819,poor,0
2757,Village A,2436297.1931146737,good,5
2758,Village C,1806183.335758918,average,1
2759,Village B,5620685.239889907,average,1
2760,Village C,3565574.64553308,average,2
2761,Village B,6332252.9361944655,average,5
2762,Village C,1713719.4698475474,good,3
2763,Village A,8185902.396417781,average,4
2764,Village B,6327728.17986335,poor,5
2765,Village C,5198370.1799554555,average,4
2766,Village A,8366117.872805464,poor,4
2767,Village A,6896835.868442273,average,3
2768,Village C,4049993.522765912,average,3
2769,Village B,5155152.619556658,good,3
2770,Village B,1071451.400370509,average,2
2771,Village A,7128380.621097702,poor,1
2772,Village B,4408096.644016556,poor,0
2773,Village B,1045550.309522036,poor,3
2774,Village B,2636322.8611820173,poor,1
2775,Village A,6741824.09689882,poor,3
2776,Village C,8227605.430072306,poor,0
2777,Village B,5040851.037836174,poor,5
2778,Village A,3035897.3160142126,good,3
2779,Village A,2158500.6206417964,poor,1
2780,Village C,7829229.236282216,poor,2
2781,Village B,5898935.556894455,poor,5
2782,Village B,4339720.758710507,average,5
2783,Village C,3863456.4278489184,poor,5
2784,Village C,6343659.275467257,average,0
2785,Village A,6288636.98814272,poor,1
2786,Village A,3206831.173088109,average,4
2787,Village C,2715255.0181981153,good,4
2788,Village B,2816194.608573011,poor,4
2789,Village A,4063550.8390512867,poor,2
2790,Village A,3620429.0928344876,average,3
2791,Village B,8236184.036339132,average,3
2792,Village A,3992438.755481122,average,3
2793,Village B,2500667.1041005403,average,2
2794,Village B,2613005.118200945,average,4
2795,Village B,4632056.797916809,average,5
2796,Village C,1355751.754042319,poor,3
2797,Village C,4879758.572275207,poor,5
2798,Village C,2327580.999036872,average,5
2799,Village B,7317220.733483402,good,2
2800,Village B,5233124.69848389,good,2
2801,Village C,9242047.203064887,good,1
2802,Village A,4543598.840995579,average,3
2803,Village B,900000.0,average,4
2804,Village A,7915362.400712408,average,0
2805,Village A,6003846.316954137,poor,2
2806,Village B,6313815.757921346,average,5
2807,Village B,2994832.8205119018,poor,1
2808,Village A,4914303.888809222,poor,0
2809,Village A,5372921.750271319,average,2
2810,Village C,4524358.7647878025,average,1
2811,Village C,1531274.3494930519,poor,5
2812,Village B,10537384.096518109,poor,3
2813,Village C,6671658.47565645,good,1
2814,Village C,5841168.0940407915,average,2
2815,Village C,7627771.242027959,average,3
2816,Village C,6288384.422077683,poor,5
2817,Village A,3645594.239840599,poor,4
2818,Village B,7499565.5156353805,poor,1
2819,Village C,6704432.01315603,average,0
2820,Village A,3721428.365371883,average,5
2821,Village A,6580029.33657009,poor,3
2822,Village A,4518859.935647838,poor,5
2823,Village C,5416956.399597226,poor,3
2824,Village C,6199300.933826452,average,5
2825,Village B,7736995.40260992,poor,4
2826,Village C,3708008.0297458917,average,1
2827,Village C,5729924.361304527,average,0
2828,Village A,9031452.45246239,good,4
2829,Village B,4647905.007946096,average,1
2830,Village C,5393113.555399165,poor,0
2831,Village C,9028460.948955975,average,5
2832,Village A,6274954.943898209,average,0
2833,Village A,2052039.4416777682,poor,2
2834,Village C,3409044.6956912703,average,0
2835,Village B,6379158.428730886,good,1
2836,Village B,5846009.81578095,poor,4
2837,Village A,5325159.733477639,average,4
2838,Village A,9322448.36633293,good,2
2839,Village C,3765025.6876832107,average,1
2840,Village A,4851172.353135928,average,0
2841,Village C,1073779.581123529,poor,2
2842,Village B,7321319.777601944,poor,5
2843,Village B,3402295.39787484,average,3
2844,Village C,7114273.537601858,average,5
2845,Village A,6904060.262874602,good,1
2846,Village B,9698198.517575558,poor,2
2847,Village A,6298551.153062424,average,4
2848,Village B,4287826.751359782,poor,2
2849,Village C,5907245.919994185,poor,3
2850,Village C,3481494.304342824,poor,1
2851,Village C,5638320.355017818,poor,2
2852,Village B,4598194.988915255,poor,5
2853,Village A,4859323.100656257,poor,0
2854,Village A,3203267.0241448726,poor,5
2855,Village A,5600892.119525553,good,1
2856,Village B,6648460.051372137,average,2
2857,Village B,1695806.4106565458,poor,5
2858,Village B,3622814.693469725,good,2
2859,Village B,5336094.338360541,average,5
2860,Village B,900000.0,good,1
2861,Village A,8480528.867425837,poor,4
2862,Village B,3577778.37089389,average,5
2863,Village B,3123824.9624831434,good,0
2864,Village A,4585315.447486423,poor,5
2865,Village B,5274745.677596447,good,1
2866,Village A,3487054.204095325,good,5
2867,Village A,6960827.331977854,good,0
2868,Village C,5799413.0788824465,poor,0
2869,Village C,3325516.2127892887,poor,1
2870,Village C,3955189.766155257,poor,2
2871,Village C,1966460.6072193617,good,5
2872,Village B,2493318.208930328,poor,4
2873,Village C,5775196.656424723,average,0
2874,Village A,3346270.887860343,poor,0
2875,Village B,8608568.906098185,poor,5
2876,Village C,5141846.400618285,poor,2
2877,Village A,2294353.1497920095,average,5
2878,Village B,2713305.4278648747,good,1
2879,Village B,7105939.389362856,poor,4
2880,Village C,4846972.794781852,good,5
2881,Village B,6983989.653115272,average,0
2882,Village A,4267024.039843868,average,0
2883,Village B,3879535.8149929796,average,1
2884,Village A,7238894.74206877,poor,2
2885,Village B,3282845.2459428143,poor,5
2886,Village C,5978108.2667407235,average,3
2887,Village A,4576432.779197264,poor,2
2888,Village B,6757446.826751549,average,0
2889,Village B,8636967.9750716,poor,5
2890,Village B,4215644.633597981,average,0
2891,Village A,3905715.722407088,poor,4
2892,Village A,6331616.778074712,average,2
2893,Village A,2835992.809593864,poor,3
2894,Village C,8232930.915700071,good,4
2895,Village C,7892045.100112947,poor,3
2896,Village A,3001760.721679139,average,4
2897,Village B,1833750.3611861872,average,2
2898,Village C,2678845.694287564,average,0
2899,Village A,2709260.7200817643,poor,3
2900,Village B,6603521.128709953,average,2
2901,Village C,8098340.631558808,poor,3
2902,Village B,6580252.425237648,poor,2
2903,Village B,4527615.566767085,average,4
2904,Village B,5684996.933820828,average,2
2905,Village B,3260443.9343899293,average,4
2906,Village C,7194416.091128465,good,0
2907,Village C,5864057.879965065,poor,4
2908,Village C,6546395.564032926,good,1
2909,Village A,3544928.596280449,poor,0
2910,Village C,4662805.626262707,average,5
2911,Village B,6450146.279962406,average,5
2912,Village C,7887025.79904723,average,2
2913,Village B,3783800.4811028303,poor,2
2914,Village A,6560903.814341639,average,1
2915,Village B,3575856.406779432,poor,2
2916,Village B,9234387.545653217,poor,0
2917,Village B,4170350.5834549414,poor,0
2918,Village A,6287010.348104223,average,4
2919,Village C,5331219.2304672655,poor,3
2920,Village C,10210606.242720988,poor,2
2921,Village A,5459803.216049127,poor,1
2922,Village B,3969887.954019744,poor,5
2923,Village C,6279013.0252261255,good,0
2924,Village A,6234481.733550746,good,0
2925,Village C,4685060.272482116,poor,0
2926,Village A,2810468.271543783,average,3
2927,Village B,3944002.277219287,average,3
2928,Village C,6762997.8962898385,average,2
2929,Village A,1505102.1075320742,average,5
2930,Village C,4503908.201228574,poor,1
2931,Village C,6989727.843633566,average,3
2932,Village C,4813007.561999905,poor,4
2933,Village C,9347420.279105486,poor,3
2934,Village A,1510699.5194026954,average,0
2935,Village B,3077264.2621611324,average,1
2936,Village A,900000.0,poor,2
2937,Village A,8987381.1334906,average,3
2938,Village A,3110025.698496739,average,0
2939,Village B,1026157.3765433342,good,4
2940,Village C,3776161.371149131,average,4
2941,Village C,2214381.78362306,average,2
2942,Village C,3790430.2193891946,average,2
2943,Village B,5082458.501889807,poor,3
2944,Village C,6609842.208094201,poor,2
2945,Village B,4650662.119778125,poor,5
2946,Village C,5050581.398669352,average,5
2947,Village C,3836809.5538597386,average,0
2948,Village A,1976603.5455006817,good,0
2949,Village B,1306919.5140681975,average,0
2950,Village A,4271028.439327277,poor,5
2951,Village A,5169279.557086428,poor,3
2952,Village A,4122770.9575474984,poor,3
2953,Village B,1381346.0142773162,average,2
2954,Village B,5402800.186536344,average,3
2955,Village C,8258609.765808628,good,0
2956,Village A,4770706.972977704,average,1
2957,Village C,3840938.8448478347,good,0
2958,Village A,4879011.919512962,average,5
2959,Village B,2791240.3108737622,good,1
2960,Village B,2662201.7414077027,average,2
2961,Village B,5902828.176189273,average,4
2962,Village A,6980643.058064665,average,3
2963,Village B,4705803.29561116,average,3
2964,Village A,1052469.904768466,poor,5
2965,Village C,5706697.8530715015,poor,0
2966,Village A,9134764.340674896,poor,0
2967,Village C,4512203.67310343,average,1
2968,Village A,4644308.449193154,average,3
2969,Village C,3254732.9397721235,poor,5
2970,Village B,5962707.99578682,poor,2
2971,Village C,3658033.071010775,poor,0
2972,Village B,7043003.795337189,average,3
2973,Village B,3684838.907029689,poor,4
2974,Village C,5683582.9362379275,poor,5
2975,Village A,4907311.50788088,poor,1
2976,Village A,8110223.238618601,poor,0
2977,Village A,5818958.772396097,good,0
2978,Village A,7774014.638249842,poor,2
2979,Village A,5217247.001554334,average,0
2980,Village B,4658519.398971437,average,5
2981,Village A,4923618.46092955,good,3
2982,Village B,3457181.597245615,poor,3
2983,Village B,6063337.567407744,poor,3
2984,Village B,3619283.3183930265,poor,4
2985,Village C,5224926.083035699,poor,4
2986,Village C,6710403.932927825,average,0
2987,Village B,8167097.819553877,poor,4
2988,Village C,5325720.16772998,poor,4
2989,Village A,6722414.112132065,good,2
2990,Village A,6483775.500761628,average,4
2991,Village B,4235245.818358049,poor,1
2992,Village A,9215606.908848355,poor,1
2993,Village B,3847515.5942421136,poor,1
2994,Village B,5181989.252299131,good,0
2995,Village A,7908239.5067968555,good,3
2996,Village C,7858916.485597647,good,2
2997,Village A,5028640.796071323,good,0
2998,Village A,6980833.495681256,average,3
2999,Village B,4552055.327112889,poor,2
3000,Village B,4022642.219401884,poor,2
3001,Village B,2574421.8537631202,average,2
3002,Village B,6447762.7309585605,good,1
3003,Village C,6658441.862536912,poor,1
3004,Village C,3864221.4088886767,average,1
3005,Village C,5536200.06797047,good,2
3006,Village B,10301976.855743866,poor,5
3007,Village B,7293364.600234728,good,2
3008,Village B,3197032.114842277,poor,1
3009,Village C,7003124.559526776,average,2
3010,Village B,3206276.4374986384,poor,1
3011,Village A,900000.0,average,1
3012,Village A,4959175.713467742,average,1
3013,Village B,8126402.91918597,poor,5
3014,Village A,7794895.920873882,good,3
3015,Village A,5754470.338185309,average,2
3016,Village C,3916541.1735002114,average,0
3017,Village B,5972899.367825293,poor,1
3018,Village B,4461679.659378178,good,5
3019,Village C,3972688.6160613783,poor,0
3020,Village A,7124004.404611142,poor,3
3021,Village A,3947928.4405788137,poor,2
3022,Village B,7254473.112952152,poor,5
3023,Village A,3815628.0760723744,good,1
3024,Village C,9116983.909645779,poor,1
3025,Village C,1718731.1194297615,poor,1
3026,Village B,3086461.336590864,good,5
3027,Village C,4689264.531619354,average,0
3028,Village C,1031912.1936238739,average,3
3029,Village B,900000.0,poor,2
3030,Village C,1049184.766178783,average,3
3031,Village C,4415821.579377984,poor,1
3032,Village C,4466579.980231774,good,3
3033,Village A,5665998.962465731,average,0
3034,Village B,4605997.0364473155,average,4
3035,Village B,5599032.929021698,poor,4
3036,Village B,4099567.1711231954,poor,2
3037,Village A,6429631.514943362,poor,2
3038,Village A,6188620.006347043,poor,3
3039,Village B,4346614.760284962,poor,2
3040,Village A,6066022.869344781,average,5
3041,Village B,4618708.128102661,poor,0
3042,Village A,1955348.169213789,average,1
3043,Village C,6808993.282765243,poor,1
3044,Village C,3186367.9068031413,poor,3
3045,Village B,6787647.910283534,average,1
3046,Village A,5648053.544234047,average,3
3047,Village A,4830955.381965755,average,2
3048,Village C,1246013.2090978278,poor,2
3049,Village C,8079491.114828888,average,5
3050,Village A,4273772.277291823,poor,5
3051,Village A,6269127.174311166,poor,0
3052,Village A,4772051.753258438,average,1
3053,Village A,4457129.328875224,poor,5
3054,Village A,5385615.676793979,poor,0
3055,Village A,5053144.566883693,good,4
3056,Village B,4466014.419648425,average,5
3057,Village A,4889370.882775695,poor,0
3058,Village C,5854129.31254342,average,3
3059,Village B,5995638.353516589,poor,3
3060,Village A,5086714.425487859,good,0
3061,Village C,6241873.979628878,average,2
3062,Village B,4151860.391113827,poor,4
3063,Village C,9449772.76199291,poor,0
3064,Village A,7971177.2160155615,poor,5
3065,Village A,6524885.989663223,average,2
3066,Village A,1116839.0123258992,average,0
3067,Village A,6212038.277709965,poor,1
3068,Village B,4326725.834275891,poor,5
3069,Village B,3042638.5371812945,poor,5
3070,Village C,4275807.89939036,poor,3
3071,Village A,3264330.53214116,poor,1
3072,Village C,6013606.187519012,average,1
3073,Village B,8231988.125126455,average,5
3074,Village A,6652057.583413564,good,4
3075,Village A,10525050.481579171,good,2
3076,Village B,1892775.1408491908,average,3
3077,Village B,3987930.5910617867,average,1
3078,Village B,3113949.615315379,good,3
3079,Village B,7458736.628719717,poor,5
3080,Village B,4558899.286042924,poor,2
3081,Village A,5379032.392954508,poor,0
3082,Village B,6267371.063946119,average,1
3083,Village A,2090422.2989265164,average,2
3084,Village A,3757302.0735900067,poor,3
3085,Village B,6994531.9073958285,average,5
3086,Village B,3903824.198984161,average,2
3087,Village A,1572714.0618626159,poor,0
3088,Village B,3195474.224631503,poor,2
3089,Village B,4427463.892789469,poor,5
3090,Village B,5333521.039778857,poor,3
3091,Village C,4858373.380098961,good,1
3092,Village A,3771564.3161140513,good,1
3093,Village C,6878626.877696939,good,4
3094,Village B,4741878.126876183,average,3
3095,Village C,5418802.723995848,average,4
3096,Village B,3878088.0452231364,average,4
3097,Village C,8017880.528480425,average,5
3098,Village B,4216737.789586279,average,5
3099,Village C,5149385.733186522,average,5
3100,Village C,7069998.884253761,poor,0
3101,Village C,5560084.522119919,average,3
3102,Village A,5510179.392874963,poor,1
3103,Village C,1052688.9812067728,average,3
3104,Village A,6361270.00338777,poor,5
3105,Village B,5111173.880426981,poor,0
3106,Village C,6083130.2063451,good,3
3107,Village B,5366426.096737673,poor,3
3108,Village B,3881684.8857542556,poor,4
3109,Village C,6788614.333099189,poor,3
3110,Village A,5396253.222559832,good,4
3111,Village C,2421227.01791418,average,4
3112,Village B,7617034.312692325,average,2
3113,Village B,2139040.8712250562,good,5
3114,Village C,6801858.4685010845,poor,0
3115,Village A,7973863.543860414,poor,4
3116,Village A,2787409.1280734744,poor,3
3117,Village B,4754476.426524224,average,4
3118,Village B,4568103.507731646,average,4
3119,Village A,4658057.689638223,poor,4
3120,Village C,8660476.710466128,poor,1
3121,Village B,2810562.254165762,poor,1
3122,Village A,4386865.910242003,average,1
3123,Village B,8006644.997643502,poor,1
3124,Village C,4354102.343321703,poor,2
3125,Village A,3128440.5682670074,poor,4
3126,Village B,5526029.363539496,average,2
3127,Village C,6611281.083414031,average,3
3128,Village B,4214318.059703406,poor,5
3129,Village C,6108736.78161509,average,0
3130,Village C,2246769.8118508733,average,2
3131,Village A,2357945.833162811,good,1
3132,Village C,4119827.4394947453,poor,1
3133,Village B,6180034.839983456,average,3
3134,Village C,6522995.961970172,average,4
3135,Village C,2635967.905083874,poor,0
3136,Village A,6448841.409465158,average,2
3137,Village C,5333014.08086956,poor,4
3138,Village C,3241590.611097364,poor,4
3139,Village B,2331623.295954003,poor,5
3140,Village A,5459646.309808651,poor,5
3141,Village A,7579126.448330892,poor,2
3142,Village A,5071044.861555914,average,2
3143,Village C,3130158.3011875274,average,2
3144,Village A,1263955.425841147,average,2
3145,Village C,8058981.6937772175,poor,1
3146,Village C,7083701.220639525,average,4
3147,Village B,5604153.697543203,good,4
3148,Village B,7955987.934530921,poor,1
3149,Village B,5447838.199507189,average,4
3150,Village B,3937926.0987646338,average,2
3151,Village B,6110264.490100419,average,0
3152,Village C,3340548.647464417,poor,5
3153,Village C,3008704.3642936386,poor,5
3154,Village A,6543214.219214537,average,4
3155,Village C,6711517.535128164,good,0
3156,Village C,2452523.4390251813,poor,5
3157,Village B,2526404.6351162875,good,0
3158,Village C,4109900.612733977,poor,1
3159,Village B,3577390.3336406746,poor,3
3160,Village A,5952977.526330737,poor,4
3161,Village A,5096099.67553118,average,1
3162,Village C,7329812.515273211,poor,1
3163,Village A,5634515.4504679665,poor,0
3164,Village C,3710846.3406566447,good,4
3165,Village A,1217742.2762271087,good,1
3166,Village B,5358911.968554354,poor,2
3167,Village B,1579343.7795274453,poor,1
3168,Village B,3686089.5261583277,average,2
3169,Village B,3556546.443806649,average,3
3170,Village C,3983145.770233137,poor,2
3171,Village A,2367931.4801462847,good,2
3172,Village C,3549446.7837801008,poor,0
3173,Village B,7291809.1569036,average,1
3174,Village C,7286296.975149866,poor,3
3175,Village A,8064999.550931942,average,1
3176,Village C,5020293.051487548,poor,2
3177,Village A,5542438.257796492,average,5
3178,Village C,7321222.8353873165,good,2
3179,Village A,2058678.086125765,average,1
3180,Village A,6611257.013407403,average,3
3181,Village B,7604689.446791311,poor,5
3182,Village A,3222079.347924752,good,3
3183,Village B,7765278.291207319,good,0
3184,Village B,9115432.160603166,average,2
3185,Village B,6555693.341021657,average,2
3186,Village C,6189008.737320247,good,0
3187,Village C,2760447.901741483,poor,1
3188,Village C,7138407.858081849,average,2
3189,Village C,2948818.694725774,average,1
3190,Village A,5739481.605280727,average,3
3191,Village A,5942190.214662049,good,5
3192,Village C,900000.0,average,5
3193,Village A,5811606.767071502,poor,5
3194,Village A,10242949.572956976,poor,4
3195,Village B,900000.0,poor,0
3196,Village B,4892216.01197373,average,5
3197,Village B,1105769.2465307615,poor,2
3198,Village B,3211717.122389646,poor,0
3199,Village A,1140446.2903593923,average,3
3200,Village C,5319084.653994435,good,3
3201,Village A,6587209.606519189,good,3
3202,Village A,5819477.265538184,good,3
3203,Village A,3139635.061084856,average,4
3204,Village B,3781210.486808145,poor,1
3205,Village B,5544545.372171278,good,1
3206,Village B,3202152.019722159,poor,5
3207,Village C,2342409.7829687167,average,4
3208,Village A,4521745.8797960775,average,1
3209,Village C,3110583.5814551846,good,3
3210,Village B,5823115.834507286,poor,1
3211,Village C,7597394.800633835,poor,0
3212,Village A,10195166.805411525,average,5
3213,Village A,5676133.8242793,poor,1
3214,Village B,6291944.325639075,good,0
3215,Village B,3801365.313411745,average,2
3216,Village C,3925246.4515569103,average,0
3217,Village B,7568112.493081879,good,0
3218,Village B,4447344.399706444,average,3
3219,Village A,5145894.757211565,poor,3
3220,Village B,7445951.340256669,poor,5
3221,Village B,4462745.65622682,average,3
3222,Village A,8000840.875376297,good,0
3223,Village A,6146058.67210281,average,4
3224,Village C,5910796.34195643,good,3
3225,Village B,3703621.7058653124,poor,3
3226,Village A,6018251.9901002105,poor,0
3227,Village C,4141908.1042675073,poor,2
3228,Village C,5938817.71239141,average,2
3229,Village B,4796349.868479142,poor,1
3230,Village B,6933619.141968238,poor,5
3231,Village C,4936457.65440649,average,2
3232,Village A,9075715.100473393,poor,3
3233,Village C,4448906.043208548,average,4
3234,Village B,3930850.4759529796,average,1
3235,Village A,5692227.573602508,poor,5
3236,Village A,7155742.111654947,poor,4
3237,Village C,7140196.969654548,good,4
3238,Village B,5333562.8888049945,poor,3
3239,Village C,5678178.321609571,poor,0
3240,Village C,5681076.114744847,poor,0
3241,Village C,2844254.3727437495,poor,0
3242,Village A,7048146.8835321935,good,2
3243,Village A,2484287.1357586654,poor,0
3244,Village B,2848002.6484304164,good,5
3245,Village B,5110054.16904293,poor,3
3246,Village C,4360280.531708917,good,2
3247,Village C,6592314.7987509,average,5
3248,Village C,5894705.345340362,average,0
3249,Village B,5276402.774141384,average,5
3250,Village A,2748932.0080558993,poor,4
3251,Village A,5053120.209726804,average,3
3252,Village C,4894977.061757167,poor,3
3253,Village C,5444373.47380434,poor,5
3254,Village C,4139923.989144724,average,1
3255,Village C,6045635.075987087,poor,3
3256,Village B,4306877.924586266,good,4
3257,Village A,5858226.930258225,poor,3
3258,Village C,6592095.148171502,average,1
3259,Village B,3930809.002695252,good,3
3260,Village C,3455683.0596370297,average,3
3261,Village C,5952732.312938678,average,1
3262,Village A,2357800.638571141,average,3
3263,Village C,7223329.509784125,good,5
3264,Village A,5021925.23423395,poor,2
3265,Village A,4770483.19620327,average,5
3266,Village A,6092031.836702452,poor,3
3267,Village B,5967909.040844194,poor,0
3268,Village B,5013036.149957814,poor,0
3269,Village A,6757232.821203828,poor,2
3270,Village C,3655223.3892994956,average,3
3271,Village A,6424712.986587251,good,4
3272,Village C,2842753.0566618494,average,3
3273,Village A,6021297.982130268,average,0
3274,Village C,4344253.407066086,poor,1
3275,Village B,2377827.8752616183,poor,2
3276,Village C,5513285.634288746,poor,1
